Name,Zone,Price,Surface,Zone_num
"Trilocale corso Concordia 12, Piave - Tricolore, Milano",porta-venezia-indipendenza,2000,115.0,9
"Quadrilocale viale Premuda 34, Piave - Tricolore, Milano",porta-venezia-indipendenza,2200,90.0,9
"Bilocale via Francesco Anzani 3, Cadore, Milano",porta-venezia-indipendenza,1000,60.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2100,85.0,9
"Bilocale via Archimede, Indipendenza, Milano",porta-venezia-indipendenza,890,50.0,9
"Appartamento giulio uberti 12, Indipendenza, Milano",porta-venezia-indipendenza,2500,160.0,9
"Trilocale V Giornate, Montenero, Milano",porta-venezia-indipendenza,2750,140.0,9
"Bilocale viale Premuda 34, Piave - Tricolore, Milano",porta-venezia-indipendenza,2000,80.0,9
"Monolocale ottimo stato, terzo piano, Piave - Tricolore, Milano",porta-venezia-indipendenza,1500,39.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1800,80.0,9
"Monolocale via Carlo Poma 37, Indipendenza, Milano",porta-venezia-indipendenza,1100,45.0,9
"Trilocale via Giulio Uberti 29, Indipendenza, Milano",porta-venezia-indipendenza,2167,111.0,9
"Bilocale viale Bianca Maria 28, Piave - Tricolore, Milano",porta-venezia-indipendenza,2000,60.0,9
"Bilocale via Archimede, Indipendenza, Milano",porta-venezia-indipendenza,1350,50.0,9
"Loft via Francesco Guicciardini, Piave - Tricolore, Milano",porta-venezia-indipendenza,2500,160.0,9
"Bilocale via Carlo Pisacane 53, Porta Venezia, Milano",porta-venezia-indipendenza,3000,50.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2084,85.0,9
"Trilocale viale Piave 29, Porta Venezia, Milano",porta-venezia-indipendenza,2083,85.0,9
"Bilocale ottimo stato, terzo piano, Piave - Tricolore, Milano",porta-venezia-indipendenza,1500,56.0,9
"Monolocale via Melzo 28, Porta Venezia, Milano",porta-venezia-indipendenza,830,25.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2083,85.0,9
"Trilocale viale Piave 29, Porta Venezia, Milano",porta-venezia-indipendenza,1916,105.0,9
"Trilocale ottimo stato, quarto piano, Porta Venezia, Milano",porta-venezia-indipendenza,2084,85.0,9
"Monolocale via Nino Bixio 6, Piave - Tricolore, Milano",porta-venezia-indipendenza,950,35.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2083,85.0,9
"Bilocale piazza Cinque Giornate 6, Montenero, Milano",porta-venezia-indipendenza,1300,65.0,9
"Trilocale viale Piave 29, Porta Venezia, Milano",porta-venezia-indipendenza,2083,80.0,9
"Bilocale piazza 5 Giornate, Montenero, Milano",porta-venezia-indipendenza,1600,60.0,9
"Trilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1600,80.0,9
"Bilocale piazza 5 Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,1650,60.0,9
"Bilocale via Pietro Calvi 11, Piave - Tricolore, Milano",porta-venezia-indipendenza,2200,70.0,9
"Trilocale via Carlo Poma 9, Indipendenza, Milano",porta-venezia-indipendenza,1850,100.0,9
"Trilocale via Lodovico Mancini 15, Piave - Tricolore, Milano",porta-venezia-indipendenza,1250,65.0,9
"Quadrilocale via Fratelli Bronzetti, Indipendenza, Milano",porta-venezia-indipendenza,2600,160.0,9
"Bilocale via Lecco 4, Porta Venezia, Milano",porta-venezia-indipendenza,1750,55.0,9
"Trilocale via Ciro Menotti 3, Indipendenza, Milano",porta-venezia-indipendenza,1800,85.0,9
"Mansarda via Antonio Kramer 32, Piave - Tricolore, Milano",porta-venezia-indipendenza,2500,100.0,9
"Bilocale via Carlo Goldoni 41, Indipendenza, Milano",porta-venezia-indipendenza,1950,55.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2414,85.0,9
"Trilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1650,80.0,9
"Trilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1600,85.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2083,85.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1650,80.0,9
"Monolocale via Amatore Antonio Sciesa 1, Montenero, Milano",porta-venezia-indipendenza,850,25.0,9
"Bilocale corso Buenos Aires, Porta Venezia, Milano",porta-venezia-indipendenza,1300,45.0,9
"Trilocale viale Piave 29, Porta Venezia, Milano",porta-venezia-indipendenza,2084,85.0,9
"Bilocale via Pasquale Sottocorno 17, Piave - Tricolore, Milano",porta-venezia-indipendenza,1400,41.0,9
"Trilocale via Giulio Uberti, Indipendenza, Milano",porta-venezia-indipendenza,2166,120.0,9
"Trilocale via Galvano Fiamma 39, Piave - Tricolore, Milano",porta-venezia-indipendenza,1900,100.0,9
"Monolocale via Carlo Poma, Piave - Tricolore, Milano",porta-venezia-indipendenza,1100,40.0,9
"Bilocale via Melzo 4, Porta Venezia, Milano",porta-venezia-indipendenza,1700,54.0,9
"Trilocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,1600,70.0,9
"Trilocale via Carlo Pisacane, Indipendenza, Milano",porta-venezia-indipendenza,2050,145.0,9
"Bilocale via Modena, Indipendenza, Milano",porta-venezia-indipendenza,1750,75.0,9
"Bilocale via Lazzaro Palazzi 4, Porta Venezia, Milano",porta-venezia-indipendenza,2250,50.0,9
"Trilocale viale Piave, Porta Venezia, Milano",porta-venezia-indipendenza,2083,85.0,9
"Bilocale via Giulio Uberti 31, Indipendenza, Milano",porta-venezia-indipendenza,1000,50.0,9
"Bilocale via Melzo 16, Porta Venezia, Indipendenza, Milano",porta-venezia-indipendenza,1300,50.0,9
"Trilocale Bastioni di Porta Venezia, Palestro, Milano",porta-venezia-indipendenza,2500,100.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2080,85.0,9
"Bilocale via GUSTAVO MODENA, Indipendenza, Milano",porta-venezia-indipendenza,1300,70.0,9
"Trilocale piazza OBERDAN, Porta Venezia, Milano",porta-venezia-indipendenza,2400,85.0,9
"Monolocale via Amatore Antonio Sciesa 1, Montenero, Milano",porta-venezia-indipendenza,920,30.0,9
"Bilocale via Paolo Frisi, Porta Venezia, Milano",porta-venezia-indipendenza,1150,50.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,1916,105.0,9
"Monolocale via Macedonio Melloni, Indipendenza, Milano",porta-venezia-indipendenza,800,20.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2083,85.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1550,80.0,9
"Trilocale via ciro menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1800,80.0,9
"Bilocale via Panfilo Castaldi 30, Porta Venezia, Milano",porta-venezia-indipendenza,1300,65.0,9
"Bilocale viale Regina Giovanna, Porta Venezia, Milano",porta-venezia-indipendenza,1150,45.0,9
"Trilocale viale Regina Giovanna, Porta Venezia, Milano",porta-venezia-indipendenza,2000,110.0,9
"Trilocale via ciro menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1800,85.0,9
"Trilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,2200,90.0,9
"Bilocale via Archimede, 8, Piave - Tricolore, Milano",porta-venezia-indipendenza,1600,54.0,9
"Bilocale via Carlo Goldoni	 41, Indipendenza, Milano",porta-venezia-indipendenza,1650,55.0,9
"Trilocale viale Piave, 29, Porta Venezia, Milano",porta-venezia-indipendenza,2083,85.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1550,85.0,9
"Trilocale via ciro menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1900,80.0,9
"Monolocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,850,30.0,9
"Monolocale via Guicciardini  10, Piave - Tricolore, Milano",porta-venezia-indipendenza,1000,30.0,9
"Bilocale via Lodovico Mancini,1, Piave - Tricolore, Milano",porta-venezia-indipendenza,3000,50.0,9
"Trilocale viale Piave, Porta Venezia, Milano",porta-venezia-indipendenza,2083,85.0,9
"Bilocale via Ciro Menotti,16a, Indipendenza, Milano",porta-venezia-indipendenza,2440,50.0,9
"Attico via Carlo Poma, Indipendenza, Milano",porta-venezia-indipendenza,1700,75.0,9
"Bilocale via Lamberto de Bernardi,1, Piave - Tricolore, Milano",porta-venezia-indipendenza,2700,50.0,9
"Bilocale via Lecco,5, Porta Venezia, Milano",porta-venezia-indipendenza,1900,50.0,9
"Bilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1500,80.0,9
"Bilocale via Ciro Menotti,32, Indipendenza, Milano",porta-venezia-indipendenza,2350,50.0,9
"Bilocale via Paolo Frisi,9, Porta Venezia, Milano",porta-venezia-indipendenza,1800,50.0,9
"Bilocale via Carlo Poma,32, Indipendenza, Milano",porta-venezia-indipendenza,2280,50.0,9
"Bilocale via Ciro menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1500,85.0,9
"Monolocale via Francesco Guicciardini,10, Piave - Tricolore, Milano",porta-venezia-indipendenza,2250,25.0,9
"Bilocale via Lambro,1, Porta Venezia, Milano",porta-venezia-indipendenza,2400,80.0,9
"Bilocale corso Concordia, Piave - Tricolore, Milano",porta-venezia-indipendenza,2300,90.0,9
"Bilocale piazza Risorgimento,3, Piave - Tricolore, Milano",porta-venezia-indipendenza,2500,55.0,9
"Trilocale via Lecco 2, Porta Venezia, Milano",porta-venezia-indipendenza,2950,80.0,9
"Monolocale via Ludovico Settala,, Porta Venezia, Milano",porta-venezia-indipendenza,800,30.0,9
"Trilocale via Galvano Fiamma, Indipendenza, Milano",porta-venezia-indipendenza,2000,110.0,9
"Bilocale ottimo stato, sesto piano, Indipendenza, Milano",porta-venezia-indipendenza,1200,60.0,9
"Trilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1800,80.0,9
"Bilocale via Archimede, Indipendenza, Milano",porta-venezia-indipendenza,1700,60.0,9
"Bilocale via Gustavo Modena, Indipendenza, Milano",porta-venezia-indipendenza,1750,73.0,9
"Monolocale via Panfilo Castaldi,26, Porta Venezia, Milano",porta-venezia-indipendenza,1650,40.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1600,80.0,9
"Bilocale corso XXII Marzo, Indipendenza, Milano",porta-venezia-indipendenza,970,45.0,9
"Trilocale viale Piave, Piave - Tricolore, Milano",porta-venezia-indipendenza,2083,80.0,9
"Bilocale via Paolo Frisi,8, Porta Venezia, Milano",porta-venezia-indipendenza,2370,80.0,9
"Bilocale via Melzo, 6, Porta Venezia, Milano",porta-venezia-indipendenza,1500,58.0,9
"Monolocale via Melzo, Porta Venezia, Milano",porta-venezia-indipendenza,700,25.0,9
"Monolocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,850,29.0,9
"Bilocale via Panfilo Castaldi, Porta Venezia, Milano",porta-venezia-indipendenza,1400,46.0,9
"Monolocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,850,29.0,9
"Bilocale via Carlo Poma,24, Indipendenza, Milano",porta-venezia-indipendenza,2600,64.0,9
"Bilocale corso Indipendenza, Indipendenza, Milano",porta-venezia-indipendenza,1150,45.0,9
"Bilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1800,80.0,9
"Appartamento via Giuseppe Sirtori,10, Porta Venezia, Milano",porta-venezia-indipendenza,1300,25.0,9
"Monolocale via Macedonio Melloni,17, Piave - Tricolore, Milano",porta-venezia-indipendenza,1400,25.0,9
"Trilocale via Archimede, Indipendenza, Milano",porta-venezia-indipendenza,2100,100.0,9
"Trilocale buono stato, Piave - Tricolore, Milano",porta-venezia-indipendenza,2100,85.0,9
"Bilocale via Melzo 16, Porta Venezia, Milano",porta-venezia-indipendenza,2200,50.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1600,85.0,9
"Bilocale via Carlo Pisacane, Piave - Tricolore, Milano",porta-venezia-indipendenza,3000,55.0,9
"Bilocale via Nino Bixio 3, Piave - Tricolore, Milano",porta-venezia-indipendenza,1450,60.0,9
"Bilocale viale dei Mille, Indipendenza, Milano",porta-venezia-indipendenza,1050,60.0,9
"Monolocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,850,30.0,9
"Bilocale via Ciro Menotti, Indipendenza, Milano",porta-venezia-indipendenza,1800,85.0,9
"Monolocale piazza Cinque Giornate, Piave - Tricolore, Milano",porta-venezia-indipendenza,850,29.0,9
"Bilocale via Macedonio Melloni,17, Piave - Tricolore, Milano",porta-venezia-indipendenza,2100,65.0,9
"Trilocale viale Piave, Porta Venezia, Milano",porta-venezia-indipendenza,2090,85.0,9
"Monolocale via Nino Bixio,33, Porta Venezia, Milano",porta-venezia-indipendenza,1300,30.0,9
"Trilocale corso Buenos Aires,9, Porta Venezia, Milano",porta-venezia-indipendenza,2600,90.0,9
"Bilocale via Nino Bixio,33, Porta Venezia, Milano",porta-venezia-indipendenza,1400,55.0,9
"Monolocale viale Premuda, Piave - Tricolore, Milano",porta-venezia-indipendenza,1200,45.0,9
"Monolocale via Macedonio Melloni,17, Indipendenza, Milano",porta-venezia-indipendenza,1750,45.0,9
"Bilocale via Panfilo Castaldi 37, Porta Venezia, Milano",porta-venezia-indipendenza,950,45.0,9
"Bilocale via Paolo Frisi 3, Porta Venezia, Milano",porta-venezia-indipendenza,1500,55.0,9
"Bilocale via Paolo Frisi 3, Porta Venezia, Milano",porta-venezia-indipendenza,1900,50.0,9
"Trilocale buono stato, quarto piano, Porta Venezia, Milano",porta-venezia-indipendenza,2083,85.0,9
"Monolocale buono stato, quinto piano, Porta Venezia, Milano",porta-venezia-indipendenza,850,25.0,9
"Bilocale terzo piano, Porta Venezia, Milano",porta-venezia-indipendenza,1670,60.0,9
"Trilocale primo piano, Piave - Tricolore, Milano",porta-venezia-indipendenza,1916,100.0,9
"Trilocale ottimo stato, quarto piano, Porta Venezia, Milano",porta-venezia-indipendenza,2090,85.0,9
"Attico piazza Risorgimento, Piave - Tricolore, Milano",porta-venezia-indipendenza,2800,90.0,9
"Trilocale via Nino Bixio, Porta Venezia, Milano",porta-venezia-indipendenza,1850,110.0,9
"Monolocale via Paolo Frisi, Porta Venezia, Milano",porta-venezia-indipendenza,1800,12.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1800,80.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1900,80.0,9
"Trilocale via Ciro Menotti 4, Indipendenza, Milano",porta-venezia-indipendenza,1800,90.0,9
"Loft via Pasquale Sottocorno, Piave - Tricolore, Milano",porta-venezia-indipendenza,1150,50.0,9
"Monolocale via Carlo Poma 1, Indipendenza, Milano",porta-venezia-indipendenza,1325,64.0,9
"Trilocale via Panfilo Castaldi, Porta Venezia, Milano",porta-venezia-indipendenza,2600,90.0,9
"Bilocale via Carlo Goldoni 12, Piave - Tricolore, Milano",porta-venezia-indipendenza,1300,65.0,9
"Trilocale via Lecco 7, Porta Venezia, Milano",porta-venezia-indipendenza,1800,65.0,9
"Bilocale via Lazzaro Palazzi 15, Porta Venezia, Milano",porta-venezia-indipendenza,1500,50.0,9
"Monolocale via Fratelli Bronzetti 2, Indipendenza, Milano",porta-venezia-indipendenza,800,25.0,9
"Monolocale via Carlo Poma 37, Indipendenza, Milano",porta-venezia-indipendenza,1100,40.0,9
"Bilocale viale Umbria, Porta Vittoria, Milano",porta-venezia-indipendenza,1200,40.0,9
"Bilocale via Fratelli Bronzetti 9, Indipendenza, Milano",porta-venezia-indipendenza,1400,78.0,9
"Monolocale via Amatore Antonio Sciesa 1, Montenero, Milano",porta-venezia-indipendenza,800,45.0,9
"Bilocale via Archimede 20, Piave - Tricolore, Milano",porta-venezia-indipendenza,1200,65.0,9
"Monolocale via Castel Morrone, Indipendenza, Milano",porta-venezia-indipendenza,1300,40.0,9
"Monolocale via Amatore Antonio Sciesa, Montenero, Milano",porta-venezia-indipendenza,1200,25.0,9
"Monolocale via Carlo Goldoni 44, Indipendenza, Milano",porta-venezia-indipendenza,1500,30.0,9
"Bilocale via Alcuino, Sempione, Milano",fiera-sempione-city-life-portello,1500,60.0,10
"Monolocale via Raffaello Sanzio 1, Vercelli - Wagner, Milano",fiera-sempione-city-life-portello,1000,24.0,10
"Bilocale via Ippolito Nievo, Sempione, Milano",fiera-sempione-city-life-portello,1750,90.0,10
"Quadrilocale via Jacopo della Quercia 22, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,1950,151.0,10
"Bilocale via Francesco Albani, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,1950,55.0,10
"Bilocale via Vittoria Colonna 16, Amendola - Buonarroti, Milano",fiera-sempione-city-life-portello,1750,52.0,10
"Bilocale via Arona 4, Sempione, Milano",fiera-sempione-city-life-portello,1120,45.0,10
"Bilocale ottimo stato, quinto piano, San Siro, Milano",fiera-sempione-city-life-portello,1000,58.0,10
"Quadrilocale via Ambrogio Spinola 5, City Life, Milano",fiera-sempione-city-life-portello,3000,130.0,10
"Bilocale via Marghera 43, Frua, Milano",fiera-sempione-city-life-portello,1350,55.0,10
"Bilocale via Eugenio Gignous 11, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,2000,50.0,10
"Bilocale via Giulio Cesare Procaccini 73, Paolo Sarpi, Milano",fiera-sempione-city-life-portello,1500,51.0,10
"Quadrilocale via Meloria, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,2200,102.0,10
"Quadrilocale via Meloria, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,2200,102.0,10
"Bilocale via Alcuino, Sempione, Milano",fiera-sempione-city-life-portello,1500,53.0,10
"Bilocale via Monte Rosa 15, Amendola - Buonarroti, Milano",fiera-sempione-city-life-portello,2500,105.0,10
"Trilocale viale Teodorico 19, Sempione, Milano",fiera-sempione-city-life-portello,2400,90.0,10
"Trilocale corso Sempione, Sempione, Milano",fiera-sempione-city-life-portello,3000,145.0,10
"Trilocale via Ravizza 3, De Angeli, Milano",fiera-sempione-city-life-portello,2100,80.0,10
"Bilocale corso Sempione 21, Sempione, Milano",fiera-sempione-city-life-portello,1200,45.0,10
"Bilocale via Castelvetro, Sempione, Milano",fiera-sempione-city-life-portello,1250,62.0,10
"Bilocale via Correggio, Amendola - Buonarroti, Milano",fiera-sempione-city-life-portello,2170,80.0,10
"Bilocale via Carlo Ravizza 28, Amendola - Buonarroti, Milano",fiera-sempione-city-life-portello,2000,82.0,10
"Monolocale via Antonio Tolomeo Trivulzio, De Angeli, Milano",fiera-sempione-city-life-portello,900,25.0,10
"Quadrilocale ottimo stato, settimo piano, Sempione, Milano",fiera-sempione-city-life-portello,3000,172.0,10
"Monolocale via Antonio Tolomeo Trivulzio, De Angeli, Milano",fiera-sempione-city-life-portello,900,25.0,10
"Bilocale via Ruggero di Lauria, Sempione, Milano",fiera-sempione-city-life-portello,1200,50.0,10
"Bilocale via Paolo Uccello, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,1100,55.0,10
"Bilocale via Piero della Francesca 38, Sempione, Milano",fiera-sempione-city-life-portello,1650,92.0,10
"Bilocale via Monte Rosa, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,1400,55.0,10
"Bilocale via Filarete 5, Arco della Pace, Milano",fiera-sempione-city-life-portello,1500,75.0,10
"Bilocale via Andrea Mantegna 17/19, Sempione, Milano",fiera-sempione-city-life-portello,875,45.0,10
"Bilocale viale Teodorico 13, Sempione, Milano",fiera-sempione-city-life-portello,1590,68.0,10
"Trilocale via Senofonte, City Life, Milano",fiera-sempione-city-life-portello,2500,125.0,10
"Trilocale piazzale ARDUINO 1, Monte Rosa - Lotto, Milano",fiera-sempione-city-life-portello,2350,110.0,10
